respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score,audience_type,audience_type_order
3289448435.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,2.0,Jedi fiel,1
3289445841.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$150,000+",bachelor degree,west south central,1,0.7857142857142857,Jedi fiel,1
3289437997.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,,Territorio neutral,4
3289436437.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,,bachelor degree,east north central,1,1.1428571428571428,Jedi fiel,1
3289434297.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,"$0 - $24,999",high school degree,middle atlantic,1,1.3571428571428572,Jedi fiel,1
3289425578.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,45-60,,graduate degree,south atlantic,1,1.2307692307692308,Jedi fiel,1
3289423303.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,"$150,000+",graduate degree,south atlantic,1,1.4285714285714286,Jedi fiel,1
3289419064.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",bachelor degree,south atlantic,1,,Territorio neutral,4
3289418012.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289416615.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$0 - $24,999",some college or associate degree,west north central,1,0.5714285714285714,Rebelde nostalgico,2
3289415200.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,18-29,"$0 - $24,999",some college or associate degree,east north central,1,,Territorio neutral,4
3289414959.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,west south central,1,1.3571428571428572,Jedi fiel,1
3289414036.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$0 - $24,999",some college or associate degree,south atlantic,1,1.75,Explorador casual,3
3289410507.0,yes,1,yes,1.0,fan,6,high_consumption,1,,,,,,,,,,,,,0,1.2857142857142858,Jedi fiel,1
3289410455.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,18-29,"$150,000+",graduate degree,south atlantic,1,0.6428571428571429,Jedi fiel,1
3289398157.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,1.0,Territorio neutral,4
3289394268.0,yes,1,yes,1.0,fan,1,low_consumption,1,i don't understand this question,yes,1.0,yes,1.0,no,0.0,female,18-29,"$25,000 - $49,999",bachelor degree,west north central,1,0.3846153846153846,Rebelde nostalgico,2
3289393495.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,south atlantic,1,0.875,Explorador casual,3
3289392497.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$0 - $24,999",high school degree,east north central,1,0.8571428571428571,Jedi fiel,1
3289383220.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,2.0,Explorador casual,3
3289381739.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,,some college or associate degree,pacific,1,0.0,Jedi fiel,1
3289374653.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$50,000 - $99,999",bachelor degree,new england,1,,Territorio neutral,4
3289370623.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$25,000 - $49,999",bachelor degree,west north central,1,1.2142857142857142,Jedi fiel,1
3289369318.0,yes,1,yes,1.0,fan,3,medium_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,30-44,"$50,000 - $99,999",graduate degree,west north central,1,0.7857142857142857,Rebelde nostalgico,2
3289363684.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,18-29,"$50,000 - $99,999",bachelor degree,west south central,1,0.6153846153846154,Jedi fiel,1
3289358306.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,1,1.2857142857142858,Territorio neutral,4
3289354975.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,new england,1,0.7142857142857143,Jedi fiel,1
3289351950.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,1,1.7857142857142858,Jedi fiel,1
3289351379.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",some college or associate degree,mountain,1,2.0,Jedi fiel,1
3289341349.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",graduate degree,middle atlantic,1,,Territorio neutral,4
3289334585.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289334511.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$150,000+",graduate degree,pacific,1,,Territorio neutral,4
3289322178.0,yes,1,no,0.0,not_fan,1,low_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,pacific,1,0.7142857142857143,Territorio neutral,4
3289321600.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$150,000+",graduate degree,new england,1,,Territorio neutral,4
3289317542.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,,graduate degree,middle atlantic,1,0.9285714285714286,Jedi fiel,1
3289316592.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,south atlantic,1,,Territorio neutral,4
3289311086.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",,south atlantic,1,0.8571428571428571,Jedi fiel,1
3289305272.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,,Territorio neutral,4
3289302743.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$50,000 - $99,999",some college or associate degree,pacific,1,,Territorio neutral,4
3289301976.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$0 - $24,999",some college or associate degree,new england,1,,Territorio neutral,4
3289282741.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,west south central,1,,Territorio neutral,4
3289281855.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289279767.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$25,000 - $49,999",bachelor degree,east north central,1,,Territorio neutral,4
3289274314.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,0.8571428571428571,Jedi fiel,1
3289274207.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,bachelor degree,west south central,1,,Territorio neutral,4
3289262699.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,east north central,1,1.2727272727272727,Explorador casual,3
3289262511.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,18-29,"$25,000 - $49,999",some college or associate degree,pacific,1,1.1538461538461535,Explorador casual,3
3289242777.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",graduate degree,west north central,1,,Territorio neutral,4
3289236782.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,30-44,,some college or associate degree,middle atlantic,1,1.0,Jedi fiel,1
3289198607.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,18-29,"$25,000 - $49,999",graduate degree,new england,1,0.6428571428571429,Explorador casual,3
3289179421.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,south atlantic,1,,Territorio neutral,4
3289178815.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3289177383.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$100,000 - $149,999",some college or associate degree,new england,1,0.7857142857142857,Jedi fiel,1
3289172932.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,45-60,"$50,000 - $99,999",high school degree,south atlantic,1,,Territorio neutral,4
3289156917.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$100,000 - $149,999",graduate degree,middle atlantic,1,0.3571428571428571,Jedi fiel,1
3289153001.0,yes,1,no,0.0,not_fan,1,low_consumption,1,greedo,no,0.0,,,no,0.0,,,,,,0,-0.5714285714285714,Territorio neutral,4
3289148779.0,yes,1,no,0.0,not_fan,1,low_consumption,1,greedo,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",graduate degree,west north central,1,-0.6428571428571429,Territorio neutral,4
3289112999.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$150,000+",bachelor degree,south atlantic,1,1.3333333333333333,Explorador casual,3
3289095873.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,mountain,1,0.1428571428571428,Territorio neutral,4
3289069642.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,,some college or associate degree,south atlantic,1,0.7142857142857143,Jedi fiel,1
3289064086.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,,graduate degree,middle atlantic,1,-0.1,Explorador casual,3
3289054324.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,"$150,000+",some college or associate degree,east north central,1,0.5384615384615384,Jedi fiel,1
3289049751.0,yes,1,no,0.0,not_fan,1,low_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,,graduate degree,new england,1,1.0833333333333333,Territorio neutral,4
3289032654.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$150,000+",some college or associate degree,new england,1,,Territorio neutral,4
3288941294.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,30-44,"$150,000+",graduate degree,south atlantic,1,1.0714285714285714,Jedi fiel,1
3288846487.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,,graduate degree,middle atlantic,1,0.7,Rebelde nostalgico,2
3288826742.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,pacific,1,,Territorio neutral,4
3288823234.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,pacific,1,,Territorio neutral,4
3288802482.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,no,0.0,female,> 60,,graduate degree,south atlantic,1,1.0714285714285714,Rebelde nostalgico,2
3288793006.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,1.0833333333333333,Rebelde nostalgico,2
3288777560.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,18-29,"$25,000 - $49,999",some college or associate degree,pacific,1,0.3333333333333333,Jedi fiel,1
3288772244.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,,high school degree,east north central,1,0.3333333333333333,Explorador casual,3
3288771826.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$150,000+",bachelor degree,east north central,1,1.0714285714285714,Explorador casual,3
3288750443.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,"$0 - $24,999",some college or associate degree,mountain,1,1.0714285714285714,Jedi fiel,1
3288741236.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$25,000 - $49,999",some college or associate degree,mountain,1,1.5,Jedi fiel,1
3288740386.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,,some college or associate degree,pacific,1,0.0,Territorio neutral,4
3288728912.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",bachelor degree,south atlantic,1,0.2857142857142857,Rebelde nostalgico,2
3288723253.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288722710.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$0 - $24,999",some college or associate degree,new england,1,1.6363636363636365,Rebelde nostalgico,2
3288719090.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,18-29,"$25,000 - $49,999",bachelor degree,west south central,1,0.9166666666666666,Explorador casual,3
3288718743.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$150,000+",bachelor degree,pacific,1,0.5,Jedi fiel,1
3288714827.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,30-44,"$0 - $24,999",graduate degree,pacific,1,0.8461538461538461,Jedi fiel,1
3288714697.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",high school degree,west north central,1,0.2307692307692307,Explorador casual,3
3288713721.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,pacific,1,0.5454545454545454,Explorador casual,3
3288713570.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,45-60,"$100,000 - $149,999",bachelor degree,south atlantic,1,0.8571428571428571,Jedi fiel,1
3288712832.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$25,000 - $49,999",some college or associate degree,west north central,1,1.0,Jedi fiel,1
3288704807.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",graduate degree,pacific,1,1.0714285714285714,Jedi fiel,1
3288702291.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$150,000+",graduate degree,pacific,1,0.7857142857142857,Jedi fiel,1
3288700554.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$25,000 - $49,999",bachelor degree,pacific,1,1.3333333333333333,Territorio neutral,4
3288699973.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,30-44,"$0 - $24,999",bachelor degree,east north central,1,,Territorio neutral,4
3288698545.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$0 - $24,999",high school degree,middle atlantic,1,,Territorio neutral,4
3288698085.0,yes,1,yes,1.0,fan,1,low_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",graduate degree,pacific,1,1.3571428571428572,Rebelde nostalgico,2
3288697760.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$100,000 - $149,999",some college or associate degree,east north central,1,1.7857142857142858,Explorador casual,3
3288696158.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,pacific,1,,Territorio neutral,4
3288694272.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",high school degree,west north central,1,,Territorio neutral,4
3288690295.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,,bachelor degree,mountain,1,1.1428571428571428,Jedi fiel,1
3288689621.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,high school degree,east north central,1,,Territorio neutral,4
3288687502.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,18-29,"$50,000 - $99,999",some college or associate degree,pacific,1,0.8571428571428571,Jedi fiel,1
3288685641.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,west south central,1,0.8571428571428571,Jedi fiel,1
3288683262.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,pacific,1,,Territorio neutral,4
3288683105.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,18-29,,less than high school degree,south atlantic,1,1.2142857142857142,Jedi fiel,1
3288682774.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288682656.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",bachelor degree,new england,1,0.8571428571428571,Jedi fiel,1
3288678886.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$100,000 - $149,999",some college or associate degree,east north central,1,1.4,Territorio neutral,4
3288675923.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,18-29,,graduate degree,west south central,1,1.0833333333333333,Jedi fiel,1
3288672490.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$50,000 - $99,999",bachelor degree,pacific,1,1.4166666666666667,Explorador casual,3
3288672409.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,,some college or associate degree,pacific,1,1.2857142857142858,Jedi fiel,1
3288672197.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$150,000+",bachelor degree,middle atlantic,1,,Territorio neutral,4
3288671359.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,mountain,1,1.0769230769230769,Jedi fiel,1
3288671328.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$0 - $24,999",bachelor degree,new england,1,0.1428571428571428,Jedi fiel,1
3288670345.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,,graduate degree,pacific,1,1.2727272727272727,Jedi fiel,1
3288668791.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$150,000+",bachelor degree,west north central,1,1.9285714285714288,Jedi fiel,1
3288668404.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,east north central,1,,Territorio neutral,4
3288668176.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,south atlantic,1,0.7857142857142857,Jedi fiel,1
3288666429.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$25,000 - $49,999",bachelor degree,middle atlantic,1,,Territorio neutral,4
3288665797.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$25,000 - $49,999",high school degree,pacific,1,,Territorio neutral,4
3288665355.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288662617.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,some college or associate degree,pacific,1,,Territorio neutral,4
3288660175.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,pacific,1,0.8571428571428571,Jedi fiel,1
3288657866.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$0 - $24,999",graduate degree,pacific,1,1.7,Explorador casual,3
3288657113.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",bachelor degree,east north central,1,0.4615384615384615,Jedi fiel,1
3288653945.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288653548.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",high school degree,west south central,1,1.0,Rebelde nostalgico,2
3288653332.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,45-60,"$0 - $24,999",high school degree,south atlantic,1,,Territorio neutral,4
3288653149.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$150,000+",some college or associate degree,east north central,1,0.7857142857142857,Jedi fiel,1
3288650455.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,,graduate degree,east north central,1,0.7857142857142857,Jedi fiel,1
3288649171.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,,bachelor degree,west south central,1,,Territorio neutral,4
3288647913.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,east south central,1,2.0,Jedi fiel,1
3288647623.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$150,000+",graduate degree,south atlantic,1,1.1428571428571428,Explorador casual,3
3288644592.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,west south central,1,1.4285714285714286,Jedi fiel,1
3288644163.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,east south central,1,0.9285714285714286,Jedi fiel,1
3288641278.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,west south central,1,,Territorio neutral,4
3288639879.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,pacific,1,,Territorio neutral,4
3288639732.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288639377.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,no,0.0,female,30-44,"$100,000 - $149,999",graduate degree,south atlantic,1,1.6153846153846154,Jedi fiel,1
3288638640.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288635451.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,west south central,1,0.7857142857142857,Explorador casual,3
3288633861.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,west north central,1,,Territorio neutral,4
3288629979.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,pacific,1,1.0714285714285714,Explorador casual,3
3288627180.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,west south central,1,,Territorio neutral,4
3288625580.0,yes,1,yes,1.0,fan,3,medium_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,,some college or associate degree,pacific,1,1.0,Rebelde nostalgico,2
3288623870.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,,graduate degree,east south central,1,0.7692307692307693,Jedi fiel,1
3288623420.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,mountain,1,,Territorio neutral,4
3288623033.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,bachelor degree,west south central,1,1.2857142857142858,Rebelde nostalgico,2
3288620198.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$25,000 - $49,999",some college or associate degree,mountain,1,0.7142857142857143,Jedi fiel,1
3288618459.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",graduate degree,middle atlantic,1,0.75,Explorador casual,3
3288617343.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3288617091.0,yes,1,no,0.0,not_fan,5,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,"$100,000 - $149,999",high school degree,middle atlantic,1,0.2857142857142857,Explorador casual,3
3288614671.0,yes,1,no,0.0,not_fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",graduate degree,east north central,1,0.2307692307692307,Explorador casual,3
3288614539.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,30-44,,graduate degree,mountain,1,0.7142857142857143,Jedi fiel,1
3288614195.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",bachelor degree,pacific,1,0.0,Explorador casual,3
